 Z=   8 A=  16  O  beta2= 0.00 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.420737E-02   7.255273E-02
   0.100   7.429623E-02   7.263915E-02
   0.200   7.453055E-02   7.286894E-02
   0.300   7.488963E-02   7.322267E-02
   0.400   7.535316E-02   7.367996E-02
   0.500   7.587400E-02   7.419600E-02
   0.600   7.640511E-02   7.472611E-02
   0.700   7.690053E-02   7.522569E-02
   0.800   7.730521E-02   7.564170E-02
   0.900   7.757308E-02   7.592852E-02
   1.000   7.762457E-02   7.601073E-02
   1.100   7.743703E-02   7.586414E-02
   1.200   7.711446E-02   7.558795E-02
   1.300   7.639305E-02   7.492838E-02
   1.400   7.544560E-02   7.405028E-02
   1.500   7.406863E-02   7.275592E-02
   1.600   7.234325E-02   7.112136E-02
   1.700   7.045358E-02   6.932468E-02
   1.800   6.807848E-02   6.705252E-02
   1.900   6.549287E-02   6.457124E-02
   2.000   6.248410E-02   6.167330E-02
   2.100   5.919792E-02   5.849907E-02
   2.200   5.586453E-02   5.527279E-02
   2.300   5.216859E-02   5.168455E-02
   2.400   4.843002E-02   4.804785E-02
   2.500   4.446835E-02   4.418471E-02
   2.600   4.045888E-02   4.026683E-02
   2.700   3.662225E-02   3.651071E-02
   2.800   3.271077E-02   3.267189E-02
   2.900   2.900355E-02   2.902737E-02
   3.000   2.538137E-02   2.545881E-02
   3.100   2.198610E-02   2.210664E-02
   3.200   1.893667E-02   1.908875E-02
   3.300   1.609057E-02   1.626563E-02
   3.400   1.357684E-02   1.376611E-02
   3.500   1.132574E-02   1.152135E-02
   3.600   9.373599E-03   9.569477E-03
   3.700   7.723996E-03   7.914777E-03
   3.800   6.308130E-03   6.490295E-03
   3.900   5.130752E-03   5.301560E-03
   4.000   4.148589E-03   4.306508E-03
   4.100   3.343343E-03   3.487582E-03
   4.200   2.689514E-03   2.819689E-03
   4.300   2.157175E-03   2.273754E-03
   4.400   1.728215E-03   1.831739E-03
   4.500   1.382749E-03   1.474281E-03
   4.600   1.105901E-03   1.186344E-03
   4.700   8.843016E-04   9.545512E-04
   4.800   7.071159E-04   7.683368E-04
   4.900   5.654982E-04   6.186327E-04
   5.000   4.525506E-04   4.985780E-04
   5.100   3.624270E-04   4.022091E-04
   5.200   2.903708E-04   3.246432E-04
   5.300   2.329453E-04   2.624513E-04
   5.400   1.870006E-04   2.123426E-04
   5.500   1.503229E-04   1.720828E-04
   5.600   1.209659E-04   1.396321E-04
   5.700   9.739890E-05   1.133805E-04
   5.800   7.852642E-05   9.220933E-05
   5.900   6.334819E-05   7.504865E-05
   6.000   5.116741E-05   6.117383E-05
   6.100   4.136757E-05   4.992195E-05
   6.200   3.346203E-05   4.076593E-05
   6.300   2.710436E-05   3.334386E-05
   6.400   2.197063E-05   2.729604E-05
   6.500   1.783542E-05   2.238339E-05
   6.600   1.449412E-05   1.837751E-05
   6.700   1.178583E-05   1.509882E-05
   6.800   9.596024E-06   1.242513E-05
   6.900   7.817365E-06   1.023180E-05
   7.000   6.374761E-06   8.437429E-06
   7.100   5.201571E-06   6.964433E-06
   7.200   4.245716E-06   5.751631E-06
   7.300   3.468480E-06   4.756529E-06
   7.400   2.834797E-06   3.936314E-06
   7.500   2.319325E-06   3.262399E-06
   7.600   1.899421E-06   2.706929E-06
   7.700   1.556383E-06   2.247450E-06
   7.800   1.277080E-06   1.868671E-06
   7.900   1.049576E-06   1.555520E-06
   8.000   8.633805E-07   1.295663E-06
   8.100   7.102164E-07   1.079216E-06
   8.200   5.842238E-07   8.989274E-07
   8.300   4.805822E-07   7.487572E-07
   8.400   3.953267E-07   6.236736E-07
   8.500   3.259552E-07   5.207633E-07
   8.600   2.688737E-07   4.350328E-07
   8.700   2.217884E-07   3.634157E-07
   8.800   1.829487E-07   3.035885E-07
   8.900   1.509106E-07   2.536104E-07
   9.000   1.244831E-07   2.118599E-07
   9.100   1.026835E-07   1.769825E-07
   9.200   8.503975E-08   1.485138E-07
   9.300   7.050367E-08   1.247764E-07
   9.400   5.845228E-08   1.048330E-07
   9.500   4.846086E-08   8.807726E-08
   9.600   4.017731E-08   7.399961E-08
   9.700   3.330969E-08   6.217204E-08
   9.800   2.761597E-08   5.223489E-08
   9.900   2.290259E-08   4.392222E-08
  10.000   1.899699E-08   3.694963E-08
  10.100   1.575742E-08   3.108393E-08
  10.200   1.307029E-08   2.614940E-08
  10.300   1.084140E-08   2.199822E-08
  10.400   8.992608E-09   1.850603E-08
  10.500   7.459091E-09   1.556823E-08
  10.600   6.205486E-09   1.313194E-08
  10.700   5.185710E-09   1.112170E-08
  10.800   4.333518E-09   9.419193E-09
  10.900   3.621371E-09   7.977305E-09
  11.000   3.026255E-09   6.756141E-09
  11.100   2.528936E-09   5.721912E-09
  11.200   2.113345E-09   4.846003E-09
  11.300   1.765476E-09   4.103066E-09
  11.400   1.462094E-09   3.448907E-09
  11.500   1.210847E-09   2.899042E-09
  11.600   1.002773E-09   2.436843E-09
  11.700   8.304558E-10   2.048333E-09
  11.800   6.877494E-10   1.721764E-09
  11.900   5.695658E-10   1.447260E-09
  12.000   4.716910E-10   1.216521E-09
  12.100   3.946001E-10   1.030850E-09
  12.200   3.333793E-10   8.804235E-10
  12.300   2.816567E-10   7.519476E-10
  12.400   2.379587E-10   6.422196E-10
  12.500   2.010402E-10   5.485036E-10
  12.600   1.698496E-10   4.684632E-10
  12.700   1.434980E-10   4.001026E-10
  12.800   1.212348E-10   3.417176E-10
  12.900   1.001276E-10   2.823885E-10
  13.000   8.208196E-11   2.308504E-10
  13.100   6.728862E-11   1.887185E-10
  13.200   5.516142E-11   1.542759E-10
  13.300   4.521987E-11   1.261194E-10
  13.400   3.707005E-11   1.031016E-10
  13.500   3.038905E-11   8.428476E-11
  13.600   2.491214E-11   6.890215E-11
  13.700   1.877621E-11   5.166519E-11
  13.800   1.364626E-11   3.731903E-11
  13.900   9.917897E-12   2.695646E-11
  14.000   7.208177E-12   1.947131E-11
  14.100   5.238794E-12   1.406461E-11
  14.200   3.807476E-12   1.015921E-11
  14.300   2.767216E-12   7.338247E-12
  14.400   2.011171E-12   5.300596E-12
  14.500   1.414752E-12   3.707045E-12
  14.600   8.882269E-13   2.316588E-12
  14.700   5.576573E-13   1.447670E-12
  14.800   3.501151E-13   9.046706E-13
  14.900   2.198135E-13   5.653422E-13
  15.000   1.380060E-13   3.532907E-13
  15.100   8.664457E-14   2.207767E-13
  15.200   5.439824E-14   1.379666E-13
  15.300   3.415296E-14   8.621740E-14
  15.400   2.101975E-14   5.282853E-14
  15.500   1.138777E-14   2.853491E-14
  15.600   6.169495E-15   1.541291E-14
  15.700   3.342417E-15   8.325158E-15
  15.800   1.810805E-15   4.496768E-15
  15.900   9.810312E-16   2.428893E-15
  16.000   5.314885E-16   1.311947E-15
  16.100   2.879419E-16   7.086380E-16
  16.200   1.559969E-16   3.827652E-16
  16.300   8.451369E-17   2.067476E-16
  16.400   4.535591E-17   1.106307E-16
  16.500   2.109833E-17   5.136800E-17
  16.600   9.814369E-18   2.385118E-17
  16.700   4.565377E-18   1.107457E-17
  16.800   2.123689E-18   5.142142E-18
  16.900   9.878820E-19   2.387598E-18
  17.000   4.595357E-19   1.108609E-18
  17.100   2.137635E-19   5.147490E-19
  17.200   9.943694E-20   2.390081E-19
