 Z=   9 A=  17  F  beta2= 0.00 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.189246E-02   7.312883E-02
   0.100   7.199308E-02   7.322715E-02
   0.200   7.225324E-02   7.348598E-02
   0.300   7.266020E-02   7.389163E-02
   0.400   7.318114E-02   7.441303E-02
   0.500   7.377605E-02   7.501515E-02
   0.600   7.439711E-02   7.565176E-02
   0.700   7.499026E-02   7.627293E-02
   0.800   7.550363E-02   7.682794E-02
   0.900   7.589040E-02   7.727261E-02
   1.000   7.606852E-02   7.753080E-02
   1.100   7.609102E-02   7.764649E-02
   1.200   7.574111E-02   7.741687E-02
   1.300   7.523969E-02   7.704487E-02
   1.400   7.443162E-02   7.638432E-02
   1.500   7.319322E-02   7.531238E-02
   1.600   7.172158E-02   7.401376E-02
   1.700   6.973909E-02   7.221953E-02
   1.800   6.761091E-02   7.027520E-02
   1.900   6.515283E-02   6.800040E-02
   2.000   6.226735E-02   6.529634E-02
   2.100   5.922336E-02   6.241954E-02
   2.200   5.574861E-02   5.909685E-02
   2.300   5.227067E-02   5.574663E-02
   2.400   4.861608E-02   5.219519E-02
   2.500   4.472714E-02   4.837825E-02
   2.600   4.088751E-02   4.457724E-02
   2.700   3.687676E-02   4.056689E-02
   2.800   3.309253E-02   3.674751E-02
   2.900   2.939387E-02   3.297657E-02
   3.000   2.576605E-02   2.923766E-02
   3.100   2.241673E-02   2.574658E-02
   3.200   1.921327E-02   2.236656E-02
   3.300   1.638297E-02   1.934109E-02
   3.400   1.382425E-02   1.656941E-02
   3.500   1.152602E-02   1.404443E-02
   3.600   9.548251E-03   1.183750E-02
   3.700   7.818999E-03   9.878616E-03
   3.800   6.380875E-03   8.220191E-03
   3.900   5.171097E-03   6.800578E-03
   4.000   4.163044E-03   5.597060E-03
   4.100   3.340460E-03   4.594954E-03
   4.200   2.667092E-03   3.759459E-03
   4.300   2.126769E-03   3.073700E-03
   4.400   1.691623E-03   2.509510E-03
   4.500   1.343342E-03   2.048401E-03
   4.600   1.065801E-03   1.671829E-03
   4.700   8.448960E-04   1.365413E-03
   4.800   6.696675E-04   1.115621E-03
   4.900   5.306191E-04   9.123203E-04
   5.000   4.206649E-04   7.474729E-04
   5.100   3.335339E-04   6.129787E-04
   5.200   2.646720E-04   5.038800E-04
   5.300   2.100988E-04   4.145696E-04
   5.400   1.668966E-04   3.417171E-04
   5.500   1.327669E-04   2.824581E-04
   5.600   1.056789E-04   2.337830E-04
   5.700   8.422292E-05   1.940464E-04
   5.800   6.714803E-05   1.612149E-04
   5.900   5.357595E-05   1.341957E-04
   6.000   4.280165E-05   1.120079E-04
   6.100   3.420864E-05   9.360619E-05
   6.200   2.737221E-05   7.844909E-05
   6.300   2.191058E-05   6.581093E-05
   6.400   1.755309E-05   5.532024E-05
   6.500   1.408531E-05   4.663999E-05
   6.600   1.130939E-05   3.937699E-05
   6.700   9.093734E-06   3.334471E-05
   6.800   7.315202E-06   2.826340E-05
   6.900   5.889570E-06   2.400310E-05
   7.000   4.747551E-06   2.043853E-05
   7.100   3.828089E-06   1.742344E-05
   7.200   3.088877E-06   1.489074E-05
   7.300   2.492861E-06   1.273725E-05
   7.400   2.012629E-06   1.091460E-05
   7.500   1.626560E-06   9.376710E-06
   7.600   1.315080E-06   8.065734E-06
   7.700   1.064645E-06   6.956674E-06
   7.800   8.623184E-07   6.004990E-06
   7.900   6.991762E-07   5.192473E-06
   8.000   5.684463E-07   4.506178E-06
   8.100   4.621598E-07   3.910592E-06
   8.200   3.757466E-07   3.393725E-06
   8.300   3.054906E-07   2.945172E-06
   8.400   2.483708E-07   2.555906E-06
   8.500   2.020036E-07   2.220966E-06
