135Tb  135   65    1    0    1    1    0.000000   -1.188000
  1   0.000000   3.5 -1  1.010E-03  0                    (7/2-)  2 AP 1.0000E+02 %P      ?  0.0000E+00 %EC+%B+                                                                                                                                                                                  0.000000       
136Tb  136   65    1    0    1    1   11.304000   -0.945000
  1   0.000000  -1.0  0  2.000E-01  0                            2 ?  0.0000E+00 %B+P    ?  0.0000E+00 %EC+%B+                                                                                                                                                                                  0.000000       
137Tb  137   65    1    0    1    1   12.980000   -0.834000
  1   0.000000   5.5 -1  6.000E-01  0                    11/2-#  2 ?  0.0000E+00 %EC+%B+ ?  0.0000E+00 %P                                                                                                                                                                                       0.000000       
138Tb  138   65    1    0    1    1   10.773000   -0.256000
  1   0.000000  -1.0  0  8.000E-01  0   X                        3 ?  0.0000E+00 %B+P    ?  0.0000E+00 %EC+%B+ ?  0.0000E+00 %P                                                                                                                                                                 0.000000       
139Tb  139   65    1    0    1    1   12.533000   -0.238000
  1   0.000000   5.5 -1  1.600E+00  0                    11/2-#  2 =  1.0000E+02 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000       
140Tb  140   65    1    0    1    1   10.423000    0.140000
  1   0.000000   7.0  1  2.320E+00  0                      (7+)  2 =  1.0000E+02 %EC+%B+ =  2.6000E-01 %B+P                                                                                                                                                                                     0.000000       
141Tb  141   65    2    0    1    1   12.129880    0.047540
  1   0.000000   2.5 -1  3.500E+00  0                    (5/2-)  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000       
  2   0.200000  -1.0  0  7.900E+00  0   X                        1 =  1.0000E+02 %EC+B+                                                                                                                                                                                                         0.200000       
142Tb  142   65   36   50   10    1   10.090000    0.624260
  1   0.000000   1.0  1  5.970E-01  0 u                      1+  2 =  1.0000E+02 %EC+%B+ =  2.2000E-03 %B+P                                                                                                                                                                                     0.000000       
  2   0.181600   2.0  1             1 u                    (2+)  0                                                                                                                                                                                                                              0.000000       
                                          1      0.182  7.353E-01  1.000E+00  3.600E-01
  3   0.211500   3.0  1             2 u                    (3+)  0                                                                                                                                                                                                                              0.000000       
                                          2      0.030  0.000E+00  0.000E+00  2.500E+02
                                          1      0.212  0.000E+00  0.000E+00  1.900E-01
  4   0.279700   5.0 -1  3.030E-01  2 u                      5-  1 =  1.0000E+02 %IT                                                                                                                                                                                                            0.000000       
                                          3      0.068  1.054E-02  9.690E-01  9.090E+01
                                          2      0.098  6.326E-04  3.100E-02  4.800E+01
  5   0.311900   5.0 -1             1 u                    (5-)  0                                                                                                                                                                                                                              0.000000       
                                          4      0.032  5.525E-03  1.000E+00  1.800E+02
  6   0.395600   6.0 -1             2 u                      6-  0                                                                                                                                                                                                                              0.000000       
                                          5      0.084  1.267E-01  6.844E-01  4.400E+00
                                          4      0.116  1.267E-01  3.156E-01  1.490E+00
  7   0.477200   6.0 -1             3 u                      6-  0                                                                                                                                                                                                                              0.000000       
                                          6      0.082  4.248E-02  2.107E-01  3.960E+00
                                          5      0.165  4.721E-01  6.986E-01  4.800E-01
                                          4      0.198  7.081E-02  9.063E-02  2.800E-01
  8   0.614900   7.0 -1             4 u                      7-  0                                                                                                                                                                                                                              0.000000  0    
                                          7      0.138  1.947E-01  3.602E-01  8.500E-01
                                          6      0.219  6.661E-02  8.059E-02  2.100E-01
                                          5      0.303  5.124E-01  5.539E-01  8.100E-02
                                          4      0.335  5.124E-03  5.352E-03  4.460E-02
  9   0.652100   8.0  1  2.600E-05  2 u                      8+  1 =  1.0000E+00 %IT                                                                                                                                                                                                            0.000000  1    
                                          8      0.037  5.547E-03  9.907E-03  7.860E-01
                                          5      0.340  7.211E-05  9.302E-05  2.900E-01
 10   0.709900   4.0 -1             1 g                          0                                                                                                                                                                                                                              0.000000       
                                          7      0.233  8.475E-01  1.000E+00  1.800E-01
 11   0.843500  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  2    
                                         10      0.134  1.000E+00  1.000E+00  0.000E+00
 12   0.851900  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000       
                                         10      0.142  1.000E+00  1.000E+00  0.000E+00
 13   1.019400   9.0  1             1                        9+  0                                                                                                                                                                                                                              0.000000  3    
                                          9      0.367  9.551E-01  1.000E+00  4.700E-02
 14   1.117300   9.0 -1             1                      (9-)  0                                                                                                                                                                                                                              0.000000  0    
                                          8      0.502  9.837E-01  1.000E+00  1.660E-02
 15   1.209300  10.0  1             2                       10+  0                                                                                                                                                                                                                              0.000000  1    
                                         13      0.189  4.636E-02  6.120E-02  3.200E-01
                                          9      0.557  9.272E-01  9.388E-01  1.250E-02
 16   1.245500  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000  2    
                                         12      0.394  4.737E-01  4.737E-01  0.000E+00
                                         11      0.402  5.263E-01  5.263E-01  0.000E+00
 17   1.558200  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  4    
                                         13      0.539  1.000E+00  1.000E+00  0.000E+00
 18   1.647800  11.0  1             2                     (11+)  0                                                                                                                                                                                                                              0.000000  3    
                                         15      0.438  8.612E-01  8.870E-01  3.000E-02
                                         13      0.629  1.120E-01  1.130E-01  9.200E-03
 19   1.790100  11.0 -1             1                     (11-)  0                                                                                                                                                                                                                              0.000000  0    
                                         14      0.673  9.924E-01  1.000E+00  7.700E-03
 20   1.831700  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  2    
                                         16      0.586  1.000E+00  1.000E+00  0.000E+00
 21   1.969300  12.0  1             2                       12+  0                                                                                                                                                                                                                              0.000000  1    
                                         18      0.321  1.640E-01  1.753E-01  6.900E-02
                                         15      0.760  8.199E-01  8.247E-01  5.800E-03
 22   2.245800  -1.0  0             2                            0                                                                                                                                                                                                                              0.000000  4    
                                         18      0.598  5.291E-01  5.291E-01  0.000E+00
                                         17      0.687  4.709E-01  4.709E-01  0.000E+00
 23   2.436800  13.0  1             2                     (13+)  0                                                                                                                                                                                                                              0.000000  3    
                                         21      0.468  4.925E-01  5.049E-01  2.500E-02
                                         18      0.789  4.925E-01  4.951E-01  5.300E-03
 24   2.538500  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  2    
                                         20      0.707  1.000E+00  1.000E+00  0.000E+00
 25   2.567000  13.0 -1             1                     (13-)  0                                                                                                                                                                                                                              0.000000  0    
                                         19      0.777  9.945E-01  1.000E+00  5.500E-03
 26   2.846900  14.0  1             2                     (14+)  0                                                                                                                                                                                                                              0.000000  1    
                                         23      0.410  1.851E-01  1.916E-01  3.500E-02
                                         21      0.878  8.050E-01  8.084E-01  4.200E-03
 27   2.967800  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  4    
                                         22      0.722  1.000E+00  1.000E+00  0.000E+00
 28   3.285100  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  2    
                                         24      0.747  1.000E+00  1.000E+00  0.000E+00
 29   3.339400  15.0 -1             1                     (15-)  0                                                                                                                                                                                                                              0.000000  0    
                                         25      0.772  9.944E-01  1.000E+00  5.600E-03
 30   3.699500  16.0  1             1                     (16+)  0                                                                                                                                                                                                                              0.000000  1    
                                         26      0.853  9.956E-01  1.000E+00  4.400E-03
 31   4.017000  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  2    
                                         28      0.732  1.000E+00  1.000E+00  0.000E+00
 32   4.530400  18.0  1             1                     (18+)  0                                                                                                                                                                                                                              0.000000  1    
                                         30      0.830  9.953E-01  1.000E+00  4.700E-03
 33   4.805500  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  2    
                                         31      0.789  1.000E+00  1.000E+00  0.000E+00
 34   5.725900  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  2    
                                         33      0.920  1.000E+00  1.000E+00  0.000E+00
 35   6.786300  -1.0  0             1                            0                                                                                                                                                                                                                              0.000000  2    
                                         34      1.060  1.000E+00  1.000E+00  0.000E+00
 36   7.987500  -1.0  0             0                            0                                                                                                                                                                                                                              0.000000  2    
143Tb  143   65  106  164   15    1   11.930990    0.748640
