 76Y    76   39    1    0    1    1    0.000000   -0.729000
  1   0.000000   1.0 -1  5.000E-07  0                       1-#  3 ?  0.0000E+00 %B+P    ?  0.0000E+00 %EC+%B+ ?  0.0000E+00 %P                                                                                                                                                                 0.000000       
 77Y    77   39    1    0    1    1   16.249000   -0.180000
  1   0.000000   2.5  1  6.300E-02  0                     5/2+#  3 <  1.0000E+01 %P      ?  0.0000E+00 %B+P    ?  0.0000E+00 %EC+%B+                                                                                                                                                            0.000000       
 78Y    78   39    4    2    1    1   13.820000    2.012000
  1   0.000000   0.0  1  5.400E-02  0                      (0+)  2 =  1.0000E+02 %EC+%B+ ?  0.0000E+00 %B+P                                                                                                                                                                                     0.000000  0    
  2   0.281000   2.0  1             1                      (2+)  0                                                                                                                                                                                                                              0.000000  0    
                                          1      0.281  9.750E-01  1.000E+00  2.560E-02
  3   0.500000   5.0  1  5.800E+00  0   X                  (5+)  2 =  1.0000E+02 %EC+B+  ?  0.0000E+00 %ECP                                                                                                                                                                                     0.500000       
  4   0.787000   4.0  1             1                      (4+)  0                                                                                                                                                                                                                              0.000000  0    
                                          2      0.506  9.960E-01  1.000E+00  4.020E-03
 79Y    79   39   12   16    1    1   13.901000    2.471920
  1   0.000000   2.5  1  1.480E+01  0                     5/2+#  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.184000   3.5  1             1                    (7/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          1      0.184  9.259E-01  1.000E+00  8.000E-02
  3   0.411300   4.5  1             2                    (9/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                          2      0.227  8.140E-01  8.441E-01  3.700E-02
                                          1      0.411  1.547E-01  1.559E-01  7.700E-03
  4   0.726900   5.5  1             2                   (11/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          3      0.316  5.304E-01  5.373E-01  1.300E-02
                                          2      0.543  4.612E-01  4.627E-01  3.250E-03
  5   1.042400   6.5  1             2                   (13/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                          4      0.315  4.021E-01  4.074E-01  1.300E-02
                                          3      0.631  5.914E-01  5.926E-01  2.110E-03
  6   1.509000   7.5  1             2                   (15/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          5      0.467  0.000E+00  0.000E+00  4.100E-03
                                          4      0.781  0.000E+00  0.000E+00  1.190E-03
  7   1.889000   8.5  1             2                   (17/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                          6      0.380  0.000E+00  0.000E+00  7.400E-03
                                          5      0.847  0.000E+00  0.000E+00  9.700E-04
  8   2.523000   9.5  1             1                   (19/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          6      1.014  9.994E-01  1.000E+00  6.270E-04
  9   2.947000  10.5  1             1                   (21/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                          7      1.058  9.994E-01  1.000E+00  5.680E-04
 10   3.828000  11.5  1             1                   (23/2+)  0                                                                                                                                                                                                                              0.000000  1    
                                          8      1.305  9.996E-01  1.000E+00  3.860E-04
 11   4.214000  12.5  1             1                   (25/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                          9      1.267  9.996E-01  1.000E+00  4.010E-04
 12   5.702000  14.5  1             1                   (29/2+)  0                                                                                                                                                                                                                              0.000000  0    
                                         11      1.488  9.996E-01  1.000E+00  3.520E-04
 80Y    80   39   85  123   16    1   10.861330    2.958980
  1   0.000000   4.0 -1  3.010E+01  0 u                      4-  1 =  1.0000E+02 %EC+%B+                                                                                                                                                                                                        0.000000  0    
  2   0.228500   1.0 -1  4.800E+00  1 u                    (1-)  2 =  8.1000E+01 %IT     =  1.9000E+01 %EC+B+                                                                                                                                                                                   0.000000  1    
                                          1      0.229  5.294E-01  8.100E-01  5.300E-01
  3   0.257100   5.0 -1             1 u                    (5-)  0                                                                                                                                                                                                                              0.000000  2    
                                          1      0.257  9.756E-01  1.000E+00  2.500E-02
  4   0.312600   2.0  1  4.700E-06  1 u                    (2+)  1 =  1.0000E+02 %IT                                                                                                                                                                                                            0.000000  3    
                                          2      0.084  8.475E-01  1.000E+00  1.800E-01
